Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240608084016,0,1008.74,43.69,61.27,78352.91,1100.07
20240608085016,0,1008.58,44.31,57.27,70322.14,934.58
20240609070016,0,1009.05,42.43,74.81,49027.57,642.69
20240609071016,0,1009.07,42.48,69.14,43329.44,515.43
20240609072016,0,1009.18,44.11,58.33,69802.8,1018.9
20240609073016,0,1009.18,47.83,44.18,86050.01,1247.78
20240609074016,0,1009.21,49.8,37.56,84519.79,1037.89
20240609075016,0,1009.31,46.93,38.8,48681.81,175.45
20240609080016,0,1009.34,43.65,46.77,59866.13,688.25
20240609081016,0,1009.28,47.42,40.14,84753.02,1145.14
20240609082016,0,1009.29,49.71,35.56,108582.81,1520.67
20240609083016,0,1009.34,51.16,31.73,109011.55,1475.2
20240609084016,0,1009.42,53.85,28.48,117290.47,1489.01
20240609085016,0,1009.4,55.19,25.97,116161.31,1441.96
20240610070016,0,1010.75,28.66,100,12638.5,41.5
20240610071016,0,1010.76,29.93,100,11826.08,34.84
20240610072016,0,1010.8,30.08,100,10966,28.64
20240610073016,0,1010.81,29.72,100,10474.67,26.22
20240610074016,0,1010.85,29.66,100,11415.5,30.75
20240610075016,0,1010.95,29.99,100,11866.5,32.91
20240610080016,0,1010.93,30.38,100,12908.17,39.49
20240610081016,0,1010.76,32.37,100,25939.86,149.35
20240610082016,0,1010.67,33.99,100,27363,165.53
20240610083016,0,1010.6,34.46,100,28779.83,177.3
20240610084016,0,1010.35,36.53,97.32,55308.95,624.64
20240610085016,0,1010.25,40.46,78.96,66087.98,594.62
20240611070016,0,1008.79,29.33,100,6189.92,8.57
20240611071016,0,1008.74,29.55,100,7184.33,12.07
20240611072016,0,1008.61,30.14,100,9720.08,21.27
20240611073016,0,1008.65,30.47,100,9725,20.94
20240611074016,0,1008.55,30.68,100,10361.08,24.38
20240611075016,0,1008.58,31.26,100,13380.42,40.15
20240611080016,0,1008.68,32.14,100,17496.67,66.7
20240611081016,0,1008.59,33.22,100,20665.5,89.36
20240611082016,0,1008.48,33.51,100,19128,76.6
20240611083016,0,1008.39,33.64,100,15032.17,49.52
20240611084016,0,1008.29,33.09,100,13997.42,44.44
20240611085016,0,1008.12,33.33,100,18019.08,72.37
20240612070016,0,1006.57,30.83,100,8840.67,19.22
20240612071016,0,1006.64,31.16,100,9892.75,23.42
20240612072016,0,1006.88,31.76,100,11089,27.22
20240612073016,0,1007.01,31.87,100,11721.92,29.77
20240612074016,0,1007.04,31.52,100,11895.08,31.5
20240612075016,0,1007.08,32.58,100,13865.67,44.14
20240612080016,0,1006.96,33.58,100,16681.34,65.53
20240612081016,0,1006.93,34.08,100,17314.92,71.98
20240612082016,0,1006.89,34.46,99.74,18993.08,83.73
20240612083016,0,1006.92,34.62,99.58,17975.08,74.64
20240612084016,0,1006.9,34.74,99.33,24294.17,128.86
20240612085016,0,1006.84,35.74,94.67,25668.83,139.6
20240613070016,0,1005.14,30.58,100,4567.58,5.32
20240613071016,0,1005.22,30.25,100,4774.92,5.52
20240613072016,0,1005.32,30.25,100,6232.67,8.63
20240613073016,0,1005.4,30.32,100,7459.75,11.92
20240613074016,0,1005.46,30.36,100,6142,8.67
20240613075016,0,1005.48,30.5,100,7158.33,11.27
20240613080016,0,1005.59,30.6,100,8887.08,17.23
20240613081016,0,1005.6,30.38,100,9408.75,19.77
20240613082016,0,1005.71,29.64,100,9737.75,19.89
20240613083016,0,1005.78,29.24,100,12075,32.02
20240613084016,0,1005.89,29.61,100,8225.08,20.54
20240613085016,0,1005.97,29.75,100,391.25,0.3
20240614070016,0,1004.49,29.42,100,4062.92,4.03
20240614071016,0,1004.58,29.56,100,4193.92,4.2
20240614072016,0,1004.53,29.69,100,4329.42,4.43
20240614073016,0,1004.51,29.8,100,3949.5,3.8
20240614074016,0,1004.5,29.92,100,5094.58,6.16
20240614075016,0,1004.5,30.36,100,6787.42,10.37
20240614080016,0,1004.59,30.65,100,7002.25,11.1
20240614081016,0,1004.58,30.13,100,8224.08,14.5
20240614082016,0.02,1004.51,29.85,100,10204.67,23
20240614083016,0,1004.64,29.42,100,8478.67,15.7
20240614084016,0,1004.67,29.23,100,8561.91,16.68
20240614085016,0,1004.74,29.67,100,8584.08,16.28
20240615070016,0,1004.36,47.19,39.94,58229.17,765.08
20240615071016,0,1004.31,46.26,39.61,59258.61,759.77
20240615072016,0,1004.43,46.99,38.63,77054.85,1092.02
20240615073016,0,1004.49,48.51,35.99,84170.48,1155.13
20240615074016,0,1004.58,51.17,31.44,94781.92,1241.05
20240615075016,0,1004.73,51.64,28.65,105063.81,527.83
20240615080016,0,1004.85,52.46,28.52,110002.34,474.86
20240615081016,0,1004.9,53.95,25.68,112028.5,482.44
20240615082016,0,1004.98,54.61,24.39,113106.81,489.8
20240615083016,0,1005.08,54.89,22.99,117563.42,537.52
20240615084016,0,1005,55.37,23.4,117758.2,577.55
20240615085016,0,1005.01,54.98,22.88,117758.2,1411.82
20240616070016,0,1008.13,32.06,99.75,14220.67,54.69
20240616071016,0,1008.15,35.2,89.52,26793.5,183.17
20240616072016,0,1008.25,38,76.92,46843.11,495.38
20240616073016,0,1008.28,42.53,55.11,68602.53,908.34
20240616074016,0,1008.28,43.15,47.42,69603.93,895.34
20240616075016,0,1008.34,39,58.8,27596.67,165.54
20240616080016,0,1008.48,36.29,72.72,21243.42,99.57
20240616081016,0,1008.54,35.07,79.3,17830.08,71.36
20240616082016,0,1008.66,33.89,85.86,15634.33,56.8
20240616083016,0,1008.75,33.4,88.45,15460.92,56.09
20240616084016,0,1008.81,33.46,87.05,16707.33,64.45
20240616085016,0,1008.79,33.86,84.57,22013,104.98
20240617070016,0,1007.95,30.88,100,7463.92,12.92
20240617071016,0,1007.86,31.04,100,8750,18.17
20240617072016,0,1007.86,31.26,100,10612.75,26.57
20240617073016,0,1008.02,31.74,100,11860.84,32.16
20240617074016,0,1008.17,31.92,100,10819,27.1
20240617075016,0,1008.25,32.15,100,12081.75,32.98
20240617080016,0,1008.32,32.08,100,10260.58,23.46
20240617081016,0,1008.32,31.85,100,9013.25,18.13
20240617082016,0,1008.29,31.5,100,8602.17,16.66
20240617083016,0,1008.27,31.41,100,11091.17,27.29
20240617084016,0,1008.33,31.66,100,11110.16,27.59
20240617085016,0,1008.34,31.69,100,11524.17,29.7
20240618070016,0,1008.43,36.01,86.91,30160.42,422.63
20240618071016,0,1008.44,37.08,79.25,33737.02,477.59
20240618072016,0,1008.46,37.74,75.89,39614.8,565.7
20240618073016,0,1008.52,38.27,73.88,40912.32,520.06
20240618074016,0,1008.59,37.71,74.63,45536.31,572.1
20240618075016,0,1008.63,38.85,72.78,52079.23,638.12
20240618080016,0,1008.65,38.97,71,50229.31,576.02
20240618081016,0,1008.69,39.32,72.01,49657.26,550.97
20240618082016,0,1008.71,39.18,73.55,43354.4,443.57
20240618083016,0,1008.78,38.71,77.95,40637.29,377.41
20240618084016,0,1008.79,39,78.29,40955.49,365.02
20240618085016,0,1008.8,38.77,78.8,40041.36,339.1
20240619070016,0,1007.39,45.69,54.25,62226.68,1064.31
20240619071016,0,1007.43,45.26,49.48,69908.68,1140.91
20240619072016,0,1007.46,46.61,46.93,78937.26,1101.03
20240619073016,0,1007.4,47.42,43.13,88318.38,438.12
20240619074016,0,1007.4,46.5,41.38,97013.64,485.84
20240619075016,0,1007.42,48.28,37.13,101790.63,478.71
20240619080016,0,1007.41,49.28,35.94,106269.16,568.94
20240619081016,0,1007.44,48.63,36.65,110290.92,582.26
20240619082016,0,1007.43,48.26,36.63,107295.71,569.21
20240619083016,0,1007.45,47.69,36.97,102901.64,525.11
20240619084016,0,1007.49,49.91,33.87,117609.24,684.36
20240619085016,0,1007.51,49.26,34.23,108622.71,532.96
20240620070016,0,1007.64,35.16,99.49,39202.01,454.81
20240620071016,0,1007.66,40.68,84.18,62007.64,948.57
20240620072016,0,1007.74,44.32,62.66,57623.98,751.44
20240620073016,0,1007.82,42.15,64.2,42974.86,376.02
20240620074016,0,1007.89,42.54,61.52,50239.19,465.05
20240620075016,0,1007.92,42.64,59.47,49265.64,431.53
20240620080016,0,1007.83,41.73,62.88,47747.64,395.52
20240620081016,0,1007.74,42.15,61.1,54387.81,494.7
20240620082016,0,1007.61,43.29,54.92,70866.59,796.25
20240620083016,0,1007.64,42.85,52.01,72932.82,834.14
20240620084016,0,1007.68,43.33,51.22,76087.95,903.95
20240620085016,0,1007.71,44.41,45.7,85132.34,1074.5
20240621070016,0,1007.52,48.85,39.56,60277.78,993.14
20240621071016,0,1007.56,49.29,36.33,68933.16,1100.93
20240621072016,0,1007.6,50.21,33.58,79359.34,1217.85
20240621073016,0,1007.69,49.16,34.55,88152.71,1283.62
20240621074016,0,1007.71,51.21,32.37,95088.83,1290.62
20240621075016,0,1007.71,51.34,31.21,99950.63,667.79
20240621080016,0,1007.73,52.18,29.55,105226.97,450.22
20240621081016,0,1007.72,50.38,31.09,109359.96,477.33
20240621082016,0,1007.69,50.28,31.85,109102.11,477.73
20240621083016,0,1007.75,48.58,32.49,102483.86,425.12
20240621084016,0,1007.72,47.71,33.52,107572.97,477.28
20240621085016,0,1007.68,46.52,35.88,109571.81,490.72
20240622070016,0,1008.47,45.42,53.38,64597.83,1013.07
20240622071016,0,1008.43,47.17,48.11,67334.83,998.73
20240622072016,0,1008.35,48.54,44.21,74845.41,1086.17
20240622073016,0,1008.31,48.72,41.6,83510.3,1174.11
20240622074016,0,1008.33,49.6,39.96,76070.71,1052.81
20240622075016,0,1008.37,46.74,45.44,71736.05,965.58
20240622080016,0,1008.47,47.02,42.64,106324.68,1457.33
20240622081016,0,1008.56,46.6,42.95,107811.06,1438.81
20240622082016,0,1008.46,46.62,39.73,106720.17,1443.35
20240622083016,0,1008.46,45.54,42.41,106323.24,1467.48
20240622084016,0,1008.47,44.65,45.94,107910.78,1515.14
20240622085016,0,1008.45,43.72,47.3,112774.92,1571.29
20240623070016,0,1009.96,37.47,91.75,27000.58,191.86
20240623071016,0,1010.02,39.18,84.58,48107.71,592.89
20240623072016,0,1009.87,42.09,72.6,67712.36,959.45
20240623073016,0,1009.76,42.57,69.79,55112.89,729.89
20240623074016,0,1009.67,44.82,56.76,85518.49,1181.85
20240623075016,0,1009.73,45.84,49.96,89223.65,1197.69
20240623080016,0,1009.72,46.2,47.61,95799.49,1296.72
20240623081016,0,1009.71,45.65,47.21,100348.99,1372.64
20240623082016,0,1009.66,46.81,44.77,102328.97,1400.38
20240623083016,0,1009.54,47.46,42.82,105115.38,1432.07
20240623084016,0,1009.48,46.95,42.96,107650.77,1479.9
20240623085016,0,1009.47,46.74,43.61,110412.21,1506.02
20240626070016,0,1014.23,42.57,57.78,55005.93,875.28
20240626071016,0,1014.18,44.37,53.2,64798.72,1035.09
20240626072016,0,1014.13,42.24,54.9,21020.48,137.58
20240626073016,0,1014.18,38.48,68.49,38102.33,289.99
20240626074016,0,1014.16,38.82,69.13,41384.86,313.29
20240626075016,0,1014.12,39.91,66.17,41214.83,379.37
20240626080016,0,1014.12,40.65,63.61,72185.24,866.68
20240626081016,0,1014.08,47.11,44.73,111835.52,1468.98
20240626082016,0,1014.09,48.81,35.65,116231.03,1461
20240626083016,0,1014.03,46.03,38.82,100034.18,1322.32
20240626084016,0,1013.92,46.1,39.47,104575.78,1415.52
20240626085016,0,1013.98,47.44,37.74,114892.18,1518.1
20240627070016,0,1014.14,43.63,42,59493.63,1012.02
20240627071016,0,1014.06,43.86,42.38,67719.01,1110.45
20240627072016,0,1013.89,46.54,38.24,76576.88,1185.49
20240627073016,0,1013.95,47.06,37.51,81519.73,1172.72
20240627074016,0,1013.92,47.06,37.31,94924.23,1334.07
20240627075016,0,1013.81,47.86,36.25,100689.86,1376.66
20240627080016,0,1013.84,48.16,34.86,105153.66,1423.11
20240627081016,0,1013.88,47.52,34.62,109518.09,1470.78
20240627082016,0,1013.92,45.68,36.78,108996.1,1481.8
20240627083016,0,1013.92,46.21,37.31,112722.63,1532.29
20240627084016,0,1013.94,45.9,38.69,112962.16,1551.17
20240627085016,0,1013.85,45.65,38.68,103253.46,1389.49
20240628070016,0,1011.86,41.97,61.15,52485.1,792.41
20240628071016,0,1011.88,44.62,49.29,59123.65,879.77
20240628072016,0,1011.89,45.66,42.47,70467.15,1075.22
20240628073016,0,1011.85,45.76,41.13,77577.2,1144.71
20240628074016,0,1011.86,45.48,41.43,73215.11,964.76
20240628075016,0,1011.9,44.18,42.96,74189.55,947.87
20240628080016,0,1011.93,43.14,45.01,75739.54,961.2
20240628081016,0,1011.9,43.41,45.1,83704.91,1107.55
20240628082016,0,1011.89,45.05,43.67,76162.16,941.9
20240628083016,0,1011.94,44.21,44.81,52981.93,495.98
20240628084016,0,1011.95,41.14,50.42,49285.23,437.54
20240628085016,0,1011.97,40.76,53,56973.15,575.86
20240629070016,0,1010.25,42.69,55.42,59863.25,1046.61
20240629071016,0,1010.46,42.37,55.02,67450.01,1125.36
20240629072016,0,1010.24,45.05,50.82,76142.4,1194.23
20240629073016,0,1010.09,48.7,41.23,85942.37,1269.79
20240629074016,0,1010.07,49.26,37.24,94611.04,1323.32
20240629075016,0,1010.04,48.38,38.02,101013.48,1380.66
20240629080016,0,1009.99,46.9,38.91,106133.49,1453.61
20240629081016,0,1009.93,45.02,41.78,110283.38,1508.09
20240629082016,0,1009.85,45.14,41.14,112323.73,1535.68
20240629083016,0,1009.8,46.29,40.51,114172.17,1543.07
20240629084016,0,1009.73,46.75,37.53,115147.7,1554.32
20240629085016,0,1009.71,47.1,37.04,117440.87,1575.56
20240630070016,0,1007.98,43.35,80.03,55739.96,947.67
20240630071016,0,1007.96,44.63,66.3,65387.74,1089.69
20240630072016,0,1008.03,46.29,61.28,74470.4,1189.75
20240630073016,0,1008.17,46.1,56.55,76448.4,1118.59
20240630074016,0,1008.31,44.95,55.8,84926.78,1196.26
20240630075016,0,1008.41,44.82,56.12,99810.47,1423.81
20240630080016,0,1008.52,44.89,56.99,102813.95,1448.95
20240630081016,0,1008.54,46.41,53.92,109394.1,1505.82
20240630082016,0,1008.43,48.01,46.96,111420.44,1494.96
20240630083016,0,1008.33,47.74,49.47,110695.76,1490.79
20240630084016,0,1008.3,47.47,51.1,115085.16,1567.06
20240630085016,0,1008.27,48.99,44.12,112571.52,1496.46
20240701070016,0,1008.03,37.4,79.56,15422.67,68.34
20240701071016,0,1008.16,36.15,85.92,13056,41.89
20240701072016,0,1008.12,36.14,89.05,14633.67,52.81
20240701073016,0,1008.18,36,89.55,18441.33,81.06
20240701074016,0,1008.18,36.97,85.78,41675.24,403.78
20240701075016,0,1008.15,39.2,73.05,52077.67,603.74
20240701080016,0,1008.11,42.12,61.02,46426.21,440.52
20240701081016,0,1008.06,41.52,60.32,46380.94,478.13
20240701082016,0,1008.05,42.57,56.56,70939.9,910.27
20240701083016,0,1008.1,43.39,50.5,94429.19,1314.67
20240701084016,0,1008.02,42.38,53.21,74240.04,941.64
20240701085016,0,1007.8,43.27,52.27,96626.41,1317.3
20240703070016,0,1014.28,45.84,46.3,58318.47,1024.08
20240703071016,0,1014.28,47.07,41.35,66732.88,1118.46
20240703072016,0,1014.28,48.9,38.03,75876.46,1202.46
20240703073016,0,1014.25,48.47,35.85,85178.7,1282.61
20240703074016,0,1014.37,46.56,38.06,94150.5,1354.69
20240703075016,0,1014.37,47.24,37.28,101763.49,1408.66
20240703080016,0,1014.43,49.64,33.9,107449.88,1450.53
20240703081016,0,1014.42,50.48,30.71,111185.59,1477.33
20240703082016,0,1014.54,49.53,30.51,114104.61,1524.97
20240703083016,0,1014.67,48.16,33.18,116974.58,1588.57
20240703084016,0,1014.73,49.85,29.82,117523.17,1600.19
20240703085016,0,1014.6,47.54,32.46,103014.3,1423.75
20240704070016,0,1014.43,46.51,45.69,58309.85,1036.47
20240704071016,0,1014.43,46.42,42.28,66788.4,1137.34
20240704072016,0,1014.34,48.26,38.3,75686.17,1221.98
20240704073016,0,1014.28,47.96,38.2,85085.08,1297.9
20240704074016,0,1014.27,48.86,36.16,93873.78,1352.53
20240704075016,0,1014.26,47.09,39.31,101148.6,1414.76
20240704080016,0,1014.18,48.44,37.53,105720.93,1442.54
20240704081016,0,1014.17,49.15,36.44,109800.55,1469.88
20240704082016,0,1014.16,48.74,34.93,112847.16,1501.07
20240704083016,0,1014.02,49.57,33.13,114994.6,1518.82
20240704084016,0,1013.96,47.5,34.77,116110.64,1571.83
20240704085016,0,1013.9,47.91,34.2,117462.07,1581.45
20240705070016,0,1011.08,46.2,38.69,58102.85,1046.77
20240705071016,0,1011.03,49.06,34.65,66736.3,1137.21
20240705072016,0,1011.02,50.41,30.13,75588.06,1222.91
20240705073016,0,1011.1,49.84,30.02,85053.1,1301.38
20240705074016,0,1011.15,48.38,31.15,93670.73,1360.94
20240705075016,0,1011.21,50.46,29.97,101456.05,1400.18
20240705080016,0,1011.27,51.53,27.52,106194.05,1432.43
20240705081016,0,1011.28,50.34,28.25,110210.6,1471.52
20240705082016,0,1011.26,51.68,27.52,113108.6,1490.36
20240705083016,0,1011.17,51.22,29.52,113860.77,1513.18
20240705084016,0,1011.15,50.24,30.1,114696.68,1538.41
20240705085016,0,1011.11,46.98,35.61,116804.6,1597.5
20240706070016,0,1010.48,46.03,41.28,57833.5,1030.79
20240706071016,0,1010.54,45.16,41.92,66297.5,1130.94
20240706072016,0,1010.65,45.12,42.14,74993.66,1221.3
20240706073016,0,1010.67,46.05,39.73,84312.07,1297.3
20240706074016,0,1010.64,45.51,40.35,93042.01,1363.05
20240706075016,0,1010.67,45.51,38.29,100682.85,1422.46
20240706080016,0,1010.7,46.88,36.53,105307.83,1460.83
20240706081016,0,1010.66,46.43,38.3,109108.04,1500.15
20240706082016,0,1010.63,48.34,34.86,112368.65,1518.58
20240706083016,0,1010.63,46.46,35.73,114580.96,1562.86
20240706084016,0,1010.56,47.17,35.28,116271.82,1574.51
20240706085016,0,1010.55,48.45,32.95,116699.66,1579.05
20240707070016,0,1011.61,44.69,45.74,57185.72,1016.51
20240707071016,0,1011.56,47.51,40.55,65815.4,1111.16
20240707072016,0,1011.57,47.93,39.9,74497,1199.86
20240707073016,0,1011.59,50.69,33.77,83939.76,1269.88
20240707074016,0,1011.58,48.83,34.48,92647.77,1337.19
20240707075016,0,1011.48,49.07,34.71,100419.79,1386.16
20240707080016,0,1011.53,51.02,31.46,105163.36,1420.95
20240707081016,0,1011.51,49.4,32.99,108965.91,1469.68
20240707082016,0,1011.58,48.4,33.26,111890.68,1506.69
20240707083016,0,1011.62,48.16,35.18,114394.81,1534.51
20240707084016,0,1011.59,46.78,36.04,116129.87,1571.73
20240707085016,0,1011.65,45.69,38.27,117445.54,1603.51
20240708070016,0,1009.92,45.04,42.26,65073.47,1198.83
20240708071016,0,1009.8,46.84,37.12,69636.09,1239.7
20240708072016,0,1009.76,48.52,33.03,73250.51,1210.98
20240708073016,0,1009.79,47.71,31.53,81739.48,1282.72
20240708074016,0,1009.92,45.85,34.23,90230.79,1347.96
20240708075016,0,1009.94,46.28,34.83,98026.54,1401.52
20240708080016,0,1010.04,46.66,34.29,102720.69,1447.83
20240708081016,0,1009.99,49.66,30.42,107073.08,1464.22
20240708082016,0,1009.88,53.28,25.59,110548.77,1467.43
20240708083016,0,1009.89,50.84,26.45,113440.67,1518.77
20240708084016,0,1009.86,50.55,27.98,115619.38,1536.37
20240708085016,0,1009.68,48.65,30.17,117308.08,1576.55
20240709070016,0,1010.29,44.74,42.7,56348.56,1024.48
20240709071016,0,1010.28,45.11,42.41,64967.27,1124.49
20240709072016,0,1010.2,47.21,36.12,73628.75,1212.48
20240709073016,0,1010.1,48.53,34.04,82878.52,1280.88
20240709074016,0,1009.95,50.63,30.68,91619.78,1330.22
20240709075016,0,1009.8,51.15,28.44,99690.98,1382.47
20240709080016,0,1009.67,52.21,27.23,104572.73,1421.55
20240709081016,0,1009.5,53.44,25.02,108593.59,1450.19
20240709082016,0,1009.42,51.79,24.92,112112.95,1488.46
20240709083016,0,1009.32,52.39,24.46,114952.56,1508.99
20240709084016,0,1009.27,53.64,22.75,116602.08,1515.09
20240709085016,0,1009.19,52.13,22.58,117652.54,1551.24
20240711070016,0,1008.39,39.83,72.85,51585.76,884.44
20240711071016,0,1008.32,41.74,64.65,62863.13,1075.14
20240711072016,0,1008.21,43.16,60.44,70896.06,1162.01
20240711073016,0,1008.21,44.82,54.05,78269.9,1199.38
20240711074016,0,1008.16,43.36,55.28,89233.71,1327.46
20240711075016,0,1008.1,44.28,53.29,95875.14,1362.2
20240711080016,0,1008.1,43.68,52.4,100948.61,1422.34
20240711081016,0,1008.04,44.21,50.52,105991.9,1483.56
20240711082016,0,1007.98,44.98,49.44,109345.77,1508.02
20240711083016,0,1007.89,45.53,45.97,113664.38,1552.46
20240711084016,0,1007.78,46.75,43.43,114993.7,1546.78
20240711085016,0,1007.63,46.1,43.07,115965.81,1573.78
